,track_id,track_name,artists,track_genre,popularity,valence,energy,mood
20424,4AF27ulAT3STiX4YcmyZfE,Cannibal Instinct (Bonus Remastered),Goretrade,death-metal,34,0.349,0.976,angry
20425,0WZZENH0kt3O2cBE8q5IRq,War Eternal,Arch Enemy,death-metal,60,0.285,0.98,angry
20426,5GH12BKxAfpn9W3DUhgwkG,Shadow of Sorrow,Burgerkill,"death-metal, hardcore",34,0.0777,0.978,angry
20427,4fY2JR0REUiykvzRw61sk9,Put Your Back Into The Oar,Amon Amarth,death-metal,60,0.328,0.934,angry
20428,6mRBgY035bPtHXGen5XsYg,Satu Sisi,Burgerkill;Ahmad Dhani,"death-metal, hardcore",32,0.286,0.865,angry
20429,4QN84nnyjO2fhZMbrQJk1g,Alison Hell,Annihilator,"death-metal, groove",0,0.122,0.979,angry
20430,4gQ42IXRvtPcgqzJTryesa,Relapsing in Agony,Goretrade,death-metal,33,0.392,0.971,angry
20431,27sTzAelgljD6Uxp88BqA3,Nemesis,Arch Enemy,death-metal,59,0.164,0.954,angry
20432,4OcqbRkCknnWEoqFIoeLgp,Anjing Tanah,Burgerkill,"death-metal, hardcore",31,0.0388,0.759,angry
20433,2MrqN6zWkvqKdGCTJEVm6S,Roar of Chaos,Burgerkill,"death-metal, hardcore",31,0.0625,0.969,angry
20434,3cGTVw2edl88fQqQXy3m6P,Under the Scars,Burgerkill,"death-metal, hardcore",31,0.13,0.997,angry
20435,1DExxS5BN5kv7MbKj6jWgU,Pembalasan,Revenge The Fate,"death-metal, hardcore",33,0.157,0.972,angry
20436,4tWzqVTAa1idOC7EBVEMX8,Murder,DeadSquad;Eet Syahranie,death-metal,30,0.207,0.982,angry
20437,6x1CqgKyPiObhtVjZvL8mQ,Lahir Mata Satir,DeadSquad,"death-metal, hardcore",33,0.0492,0.992,angry
20438,3Ky8IzV8IVSwijtaTWB2SK,Seasons In The Abyss,Slayer,death-metal,59,0.17,0.97,angry
20439,6PiuCvBFIXLyUjhmmWgSRp,Parabéns aos Envolvidos,Surra,"death-metal, hardcore",32,0.294,0.986,angry
20440,27BPqOwVbRks2NqK9i01ZY,Reduced to Redemption,Goretrade,death-metal,34,0.349,0.955,angry
20441,76sOApXMrNk38OcLeOPmHn,Bom Dia Senhor,Surra,"death-metal, hardcore",34,0.229,0.959,angry
20442,4ojxYY8trYxQBH06Ej6EPk,Ignorance & Innocence,Overkill,"death-metal, groove",0,0.612,0.853,happy
20443,0pldPlzkIYwU23QgQhrlf1,Self Destruction,Evil Darkness,death-metal,33,0.235,0.942,angry
20444,48Fp2J0S17QMdcOFJNpUYV,"Se Deus É 10, Satanás É 666",Gangrena Gasosa,"death-metal, hardcore",32,0.12,0.981,angry
20445,18qbcoPDMyUrQQ422XAskt,Fogo Nos Racistas,Black Pantera,"death-metal, hardcore",32,0.307,0.989,angry
20446,5b7som9kQOiKJayR1XSDwc,México Bárbaro,Transmetal,death-metal,34,0.182,0.942,angry
20447,1M6IxaDRK9wV4sYfuPS1JG,Without Mercy (Jungle of Dead Christians),Evil Darkness,death-metal,34,0.503,0.968,happy
20448,1AHKz2rFjUWKyC7D2nir5Q,Dreaming in Columbia,Overkill,"death-metal, groove",0,0.417,0.955,angry
20449,3oIVImfbtGBhTCAuE7ugQC,El Llamado de la Hembra,Transmetal,death-metal,32,0.537,0.865,happy
20450,1EjbQjTQFTtp2aESORysZh,Extermination,Upon A Burning Body,"death-metal, metalcore",58,0.175,0.975,angry
20451,3WERezDCiZxIDfghCax9uJ,Mikasa,Veil Of Maya,"death-metal, metalcore",54,0.222,0.991,angry
20452,7KoWRwwVUgZV5D0zmrr25s,The Eagle Flies Alone - edit,Arch Enemy,death-metal,54,0.148,0.982,angry
20453,3bQoMbPYOvvseHaSOWAQ3Q,I Cum Blood,Cannibal Corpse,death-metal,54,0.449,0.988,angry
20454,4nJzTpnrmdSw6QuAXnZh4S,Black Hole,Betraying The Martyrs,"death-metal, metalcore",56,0.317,0.861,angry
20455,4nOn70NoLWKOwqSaSwbjR4,Isara,Eluveitie,"death-metal, power-pop",39,0.102,0.772,angry
20456,1BqzzWlA868p8J5VIbp50A,Better Days,Currents,"death-metal, metalcore",59,0.214,0.978,angry
20457,4LB264fAdV4BPK99w4UMxl,Demiurge,Meshuggah,"death-metal, groove",53,0.0399,0.945,angry
20458,0m8RhhXiCagyqOpu9gFI6h,Heart Like a Grave,Insomnium,death-metal,43,0.0398,0.908,angry
20459,6J4VOoKhRZFNeWkVH0WTzH,For the Glory of...,Testament,"death-metal, groove",58,0.49,0.892,angry
20460,7eDtl2KToh99gXNRRfuY9l,Reign of Darkness,Thy Art Is Murder,"death-metal, metalcore",57,0.0764,0.966,angry
20461,42kcPmx3bxMU9si9HE4rgr,Downfall,Children Of Bodom,death-metal,51,0.271,0.951,angry
20462,68ae1LwQdpHhYwPrz7rTdl,The End of All We Know,Bleed From Within,"death-metal, metalcore",51,0.303,0.979,angry
20463,5e0OSsSpWpQ2kS7Z9CGLDu,Toxic garbage island,Gojira,"death-metal, groove",55,0.13,0.98,angry
20464,4XIyKIqxM2wo4mZJYPwoqa,Bonebreaker,Slaughter to Prevail,"death-metal, metalcore",56,0.266,0.978,angry
20465,45qJpIryGAyshvMJykZz7N,Kalamaut,Hellcrust,death-metal,28,0.0568,0.981,angry
20466,6V3SNkvi4BnfmZU0j7s9TQ,Scourge of Iron,Cannibal Corpse,death-metal,55,0.339,0.977,angry
20467,5P559Ckl8orM6ebbHVB0Ke,Phantasm,Traitors,death-metal,28,0.105,0.99,angry
20468,5O7A6fe7HJ5S3CmxKrfjzE,Bad Blood,Gideon,"death-metal, metalcore",29,0.223,0.957,angry
20469,0xsfZgm2hJrJfflKHwAVU4,Lights Out,Attila,"death-metal, metalcore",29,0.377,0.95,angry
20470,6ypKaenmVXMCXvlkfYOpjf,Raise Your Horns,Amon Amarth,death-metal,52,0.551,0.873,happy
20471,0sObxZUKqdPfgjG9ahSlP5,The Pursuit Of Vikings,Amon Amarth,death-metal,58,0.488,0.967,angry
20472,5Bbfzqvb818wOUH5skkCr9,Skynet,The Acacia Strain,"death-metal, metalcore",28,0.0996,0.94,angry
20473,7cCNSbjWbWFtDCzwiuwFQq,Unprocessed,Horrible Creatures,death-metal,28,0.0683,0.994,angry
20474,2DR9AzDhYeStkHupvU08FC,Guardians Of Asgaard,Amon Amarth,death-metal,59,0.279,0.953,angry
20475,7uQF7RMPg9ffIRYIFdDsAJ,Novelty Crosses,The Black Dahlia Murder,"death-metal, metalcore",29,0.104,0.989,angry
20476,6NcLv7sKEdS4wBBA5FnCjS,Bastardos do Brasil,Claustrofobia,"death-metal, hardcore",30,0.0762,0.998,angry
20477,3iUJrkMilUVkUKtYZK7Th4,Blacklist,Exodus,"death-metal, groove",57,0.598,0.969,happy
20478,3CYa33hVJKEwHC0HmgMQA8,Nightman,The Acacia Strain,"death-metal, metalcore",28,0.375,0.988,angry
20479,1eMp77AKH4f0CwkryHNP6w,Thrones of Blood,Suffocation,death-metal,0,0.627,0.887,happy
20480,4Ihne9UM7pbwc9tDN2u5LX,Rejecting the Lies,Goretrade,death-metal,31,0.202,0.987,angry
20481,5awljpWNO5TpXCyjpvCBbs,Return to Serenity,Testament,"death-metal, groove",53,0.228,0.613,angry
20482,3fQWrpsIRK1iwupKnrKFRv,Whoa! Shut It Down,The Acacia Strain,"death-metal, metalcore",29,0.151,0.985,angry
20483,5quqwTNzlDaK3rqDWkwDwC,Tuhan Dan Setan,Beside,death-metal,29,0.311,0.995,angry
20484,5TtVQeYpMJ7fED6C44p9CU,Terminated,The Acacia Strain,"death-metal, metalcore",28,0.252,0.991,angry
20485,2aJaWfw3gG31BM6GaBfSer,Bay of Pigs,The Acacia Strain,"death-metal, metalcore",29,0.129,0.984,angry
20486,6ozHQiEfSYbIrw1mZf8YL0,No Limit Suggestion,Goretrade,death-metal,30,0.155,0.991,angry
20487,0VmSD5fx72mFZIPoJOReqk,Penjara Batin,Burgerkill,death-metal,30,0.27,0.923,angry
20488,7wwFeAgaC2pGqJaTuCVFAw,The Watcher,Arch Enemy,death-metal,59,0.126,0.979,angry
20489,35OKb5Kp34H1DHPU5JtIbE,Dominasi Belati,DeadSquad,death-metal,30,0.265,0.949,angry
20490,1ZdhsDAC5Pn0x2nwPJdxpu,War Song,Avatar,"death-metal, goth",29,0.649,0.948,happy
20491,6JnGTDBYMhVKAr0yQKt9OR,Buried in Hypocrisy,Evil Darkness,death-metal,30,0.361,0.952,angry
20492,7ofAy5giZlztBAX4BX9jLB,Darah Hitam Kebencian,Burgerkill,death-metal,29,0.0351,0.973,angry
20493,4nnT0qigMroABs8CZ84AZP,Orgasmatron,Transmetal,death-metal,30,0.179,0.771,angry
20494,3gpcZWzukI9SNHwpOrjKMW,Enviado del Infierno,Transmetal,death-metal,30,0.496,0.703,angry
20495,0BuW9fqt8OwlvrId32gH10,Language I: Intuition,The Contortionist,death-metal,47,0.156,0.737,angry
20496,3sSonVXqDeoEFj2lM7mpYT,Spirit Crusher,Death,death-metal,52,0.284,0.968,angry
20497,7sxiG6BuAb28nh3qGmbz7L,Machine,Born Of Osiris,"death-metal, metalcore",49,0.0519,0.991,angry
20498,6vSY2O8TWgHP0oLPn5WhbH,Phoenix Rising,Annihilator,"death-metal, groove",44,0.164,0.76,angry
20499,27uDL5cAoMijxbDLfaz9Xv,Bloodline,Slayer,death-metal,55,0.237,0.971,angry
20500,6AkUaYmKQMW7EhzqPqYB5n,Broken Cog,Meshuggah,"death-metal, groove",53,0.614,0.877,happy
20501,17ExHVQYfJBlTSnbidz0LQ,I Am Damnation,Bleed From Within,"death-metal, metalcore",49,0.227,0.966,angry
20502,2l0h4aBFLp9HdoaNdCTlbW,Pull the Plug,Death,death-metal,51,0.242,0.978,angry
20503,4kkPuJXecGNqHsaiCvdfmn,Will o the Wisp,Opeth,death-metal,44,0.25,0.386,sad
20504,6NYdAmvdebGyB2zASPBEKg,The Death We Seek,Currents,"death-metal, metalcore",56,0.247,0.944,angry
20505,0GdvuRCPThuv4SYVaiw8ca,I´m Shipping Up To Boston,Children Of Bodom,death-metal,52,0.228,0.973,angry
20506,0XtWpvgfM8ImPG5Y6a9te3,Cocaine Avalanche,Dr. Acula,"death-metal, metalcore",28,0.106,0.959,angry
20507,7cRGgrQ9eg8V8A4FsSj020,Another World,Gojira,"death-metal, groove",53,0.238,0.877,angry
20508,61GkJ0y15jxDyBrdcb6PqR,Born For One Thing,Gojira,"death-metal, groove",54,0.376,0.971,angry
20509,6WUNfk8ULz9ZdmC9f315Qp,Oroborus,Gojira,"death-metal, groove",52,0.0681,0.962,angry
20510,0t1lDXmMWBzF6mfnQ6KwqZ,Dead Skin Mask,Slayer,death-metal,56,0.0418,0.987,angry
20511,5mY8mY7DSfuqVbY2psq3Cg,Sorceress,Opeth,death-metal,50,0.357,0.7,angry
20512,43ueXmQ6KjITk0hKKOPOLA,Ett Folk Förbannat,Finntroll,death-metal,28,0.444,0.989,angry
20513,1E0yt5XSdjE9NOu897RilW,War Ensemble,Slayer,death-metal,56,0.097,0.988,angry
20514,1yo3kUDbRC60FCroxINeJQ,If You Want Peace... Prepare For War,Children Of Bodom,death-metal,53,0.443,0.983,angry
20515,5QLH7zAdcAJLgR25gtvtoK,Lost In The Static,After The Burial,"death-metal, metalcore",57,0.193,0.955,angry
20516,6QhzpxVOPMeku3Yuz3aeEl,Calloused,Gideon,"death-metal, metalcore",28,0.318,0.994,angry
20517,1Ds58cpyJzL0YTKk02vh1C,Evisceration Plague,Cannibal Corpse,death-metal,52,0.257,0.98,angry
20518,4pKsU5Z63kNVCgf2JhWnp8,Media Blackout,Upon A Burning Body,"death-metal, metalcore",27,0.472,0.969,angry
20519,1mjC68qU0Q9HlCIZHZAEko,The Gift of Guilt,Gojira,"death-metal, groove",52,0.0819,0.977,angry
20520,6IVXCSCTZOqUDDuGA5vUwH,Throne of Lunacy,The Black Dahlia Murder,"death-metal, metalcore",26,0.153,0.951,angry
20521,3hR3XpJUNqanOaQyAtpWEe,Bencana,Revenge The Fate,death-metal,28,0.156,0.993,angry
20522,6EfakWtzal4GMETNR7xymd,Dirge for November,Opeth,death-metal,28,0.123,0.377,sad
20523,7btUlXFrh6IZynFufb9PxH,Angkuh,Burgerkill,death-metal,28,0.343,0.86,angry
20524,3WqC2pXnXyQHV6sxpKmiLk,Only the Strong,Burgerkill,death-metal,28,0.251,0.941,angry
20525,6i6lj9qhRtJ51a8QH02Pxm,Dead Eternity,In Flames,"death-metal, goth",27,0.223,0.936,angry
20526,0G5RmMCg44lYXCCg9EJ7qe,Copperhead Road,DevilDriver,"death-metal, groove, industrial, metalcore",29,0.245,0.917,angry
20527,4db68Sbkp5DydcmUAJgNvs,2 CLOSE (feat. Drew York),Gideon;Drew York,"death-metal, metalcore",28,0.446,0.959,angry
20528,6ealTEwEubl3VIyykylTCo,Open Wounds,Within The Ruins,"death-metal, metalcore",27,0.176,0.996,angry
20529,6kCUltK82zQAwMWkzqK5q3,Stranger,Avatar,"death-metal, goth",28,0.143,0.964,angry
20530,5HMhCuc9L0z4XGwfNS4YpQ,New Faith,Slayer,death-metal,29,0.158,0.992,angry
20531,2Hp2oYQPvHlwU4UEQOnYgE,Wraith of Death,Frozen Soul,death-metal,28,0.0749,0.976,angry
20532,0hCGDowRX79DdACEJLXRKf,Catharsis,DeadSquad,death-metal,28,0.344,0.92,angry
20533,1mecmGWlkkXnSWbvcP7ArF,The Carpathian,The Acacia Strain,"death-metal, metalcore",27,0.286,0.986,angry
20534,6DkBV58ytrNKTgcB0UP5k8,Doomed by the Living Dead,Mercyful Fate,death-metal,29,0.392,0.763,angry
20535,1M1JSBnjilX406JP8Au3bO,Centro do Pica-Pau Amarelo,Gangrena Gasosa,death-metal,29,0.802,0.873,happy
20536,4B3DQBw9wgBRPsz8J1KEK4,Patriot Moral Prematur,DeadSquad,death-metal,27,0.239,0.973,angry
20537,47rHibRVRgr6TR9ILGfxbL,Ultraviolência,Surra,death-metal,29,0.399,0.996,angry
20538,6OIIzH0YWKk5Zt918To2DE,Dimensi Keterasingan,DeadSquad,death-metal,28,0.463,0.917,angry
20539,2O0tL5JDRcnBOEScnYPIDo,O Mal Que Habita a Terra,Surra,death-metal,28,0.389,0.994,angry
20540,1gls9YOScQ7PC3wu7Rl0ZC,Eu Não Entendi Matrix,Gangrena Gasosa,death-metal,29,0.426,0.98,angry
20541,44qWzzAQIqRpBw7S2YZO8y,Sons of Medusa,Emmure,"death-metal, metalcore",56,0.188,0.662,angry
20542,4uOSpJxcpzeNCWXYoXGJM1,Painkiller,Death,death-metal,51,0.123,0.995,angry
20543,08c44mv6lHEfUHlPtVg8Yp,Unanswered,Suicide Silence,"death-metal, metalcore",52,0.376,0.993,angry
20544,0ItAcLSkUiePOmFGun3cSe,Crystal Mountain,Death,death-metal,50,0.362,0.979,angry
20545,1NYlPHjmopAthEDeIGfJo3,(F)Inally (U)Nderstanding (N)Othing,Emmure,"death-metal, metalcore",55,0.196,0.898,angry
20546,7ldJhE5mB9ukNh3OjuX85T,Himmelsrand,Equilibrium,death-metal,57,0.49,0.926,angry
20547,4CbZ37zpHKk3FQuV7bRVHB,State Of Slow Decay,In Flames,"death-metal, goth",57,0.134,0.991,angry
20548,06zrgWaxQ22ctdS6cZRV4T,Thousandfold,Eluveitie,death-metal,50,0.389,0.988,angry
20549,70fiaCGcCBWCGKXXISgdJf,No Pity for a Coward,Suicide Silence,"death-metal, metalcore",53,0.355,0.989,angry
20550,37SgiDGQSiUTQXZo2Ml888,Chop Suey!,August Burns Red,"death-metal, metalcore",51,0.331,0.98,angry
20551,3jpGc7gcoTyQsrlfQ332Ql,"Deceiver, Deceiver",Arch Enemy,death-metal,50,0.102,0.983,angry
20552,4lPvQJ48sGao1zQPfnGDPj,Face Of Melinda (Remastered),Opeth,death-metal,46,0.0981,0.398,sad
20553,71GOYiaA8DUE8gflwvKxMT,Evolving,Darko US;Shaolin G,"death-metal, metalcore",52,0.202,0.977,angry
20554,2OoS1aZFAFscH1cUiKlazH,Refuse / Resist,Sepultura,"death-metal, groove",57,0.232,0.953,angry
20555,0Nj4eoThAEPpmeSA6zWYEs,Bleak,Opeth,death-metal,43,0.261,0.868,angry
20556,1zNBVe8QG37iPLLQHlUS2u,Kill the Ache,Currents,"death-metal, metalcore",57,0.125,0.934,angry
20557,1AtE4xrxLR7nSPWSk1VGqM,Sunset over the Empire,Arch Enemy,death-metal,51,0.17,0.942,angry
20558,6rLEeo9rNT87t2xHry8xUl,The Saw Is the Law,Whitechapel,"death-metal, metalcore",53,0.216,0.994,angry
20559,0dHogHUS4xgLOoFBt0ko1j,Cloud Connected,In Flames,"death-metal, goth",59,0.313,0.908,angry
20560,4GAE2sALmyF5ZvrxOEvloU,Foregone Pt. 1,In Flames,"death-metal, goth",59,0.199,0.986,angry
20561,1e0Ug0zJLPFi1fmHGQfeko,Bratva,Slaughter to Prevail,"death-metal, metalcore",54,0.133,0.992,angry
20562,0hF30hdCIcjXmd8gamwOYU,Closure,Opeth,death-metal,44,0.239,0.597,angry
20563,6W2KBpMMXW17r7dPyqi8Iu,Repentless,Slayer,death-metal,58,0.253,0.994,angry
20564,2auGZBF35U0Hx18EzGSVOX,Backbone,Gojira,"death-metal, groove",53,0.118,0.993,angry
20565,3qOTlNs5GLNeyEBNhX86Qs,The Outcast,Upon A Burning Body,"death-metal, metalcore",26,0.272,0.928,angry
20566,1I4BbNEqcW1pI6VB4tg2YE,Medicine,Traitors;Chris Whited,death-metal,26,0.705,0.954,happy
20567,2nAXdlfl5k2Y390mIdwNtU,Dr. Doom,The Acacia Strain,"death-metal, metalcore",26,0.189,0.961,angry
20568,3nzC7h6uULmlCuLHoeMGJ7,Levitate,Bleed From Within,"death-metal, metalcore",53,0.118,0.977,angry
20569,01cGujYWGF7JchJLSgf6Ta,Chopped in Half,Obituary,"death-metal, groove",46,0.385,0.989,angry
20570,7DD4VX7uMlDYDapfyujrTI,Eleven Heroes,Beside,death-metal,27,0.0688,0.993,angry
20571,0oBGGKIGiKItmAEoGpKZgD,Dead & Bloated,I Declare War,"death-metal, metalcore",26,0.293,0.973,angry
20572,39CJN5XXMaWOSn5LDtzzpM,"Blood, Sweat and Tears",Upon A Burning Body,"death-metal, metalcore",26,0.106,0.996,angry
20573,4jPU94aF0U2PMNN0aBnhgX,Handshake with Hell,Arch Enemy,death-metal,57,0.0576,0.961,angry
20574,1hDMHBbFCXMMZCS2EOBYKV,Ever Dying,In Flames,"death-metal, goth",26,0.162,0.826,angry
20575,3KB4tWuxILPrBCnyV9H9WW,I Still Hate You,Avatar,"death-metal, goth",27,0.385,0.924,angry
20576,08umgnt45DykUmGo6YXp7U,Draped in Cerecloth,Repugnant,death-metal,26,0.0768,0.993,angry
20577,54nsNmxvp1ZxWcbKTcJynp,"Deceiver, Deceiver",Arch Enemy,death-metal,55,0.102,0.983,angry
20578,3QjDM9cyPgpKVnifHsKaXp,Game Over,Upon A Burning Body,"death-metal, metalcore",27,0.072,0.857,angry
20579,7hE4CXkh6s9QmKg0FsLiVy,Rei do Cemitério,Gangrena Gasosa,death-metal,28,0.478,0.902,angry
20580,3BaVODjGAYV9eqfE8lF1pr,Merciless,Frozen Soul,death-metal,26,0.196,0.977,angry
20581,2AMZaU5phq8VPf0UTkA1IA,Lentävä Kalakukko,Verjnuarmu,death-metal,28,0.461,0.972,angry
20582,6zvhogCJ0WKzZh2A4OTYLe,Kashmir,Revenge The Fate,death-metal,27,0.143,0.982,angry
20583,2jG0gbScgxXEcV1JfKwQeL,Merenda,Surra,death-metal,28,0.146,0.99,angry
20584,5NdRqesKg7UbaUh2luRfID,Padrão É o Caralho,Black Pantera,death-metal,28,0.2,0.994,angry
20585,3i73XmYtcmLVZumkTNX6OH,Suffering Is Your Destiny,Evil Darkness,death-metal,28,0.0541,0.953,angry
20586,4CglFxZhBqgr8nUMDjxalT,That Cannot Die Which Eternally Is Dead,The Black Dahlia Murder,"death-metal, metalcore",26,0.044,0.994,angry
20587,3r5ojEuAXQTmKjD1oniPj7,Fariseos,Transmetal,death-metal,27,0.133,0.961,angry
20588,6liTHubwS4DQKZYFlkSYYz,Penjara Batin,Burgerkill,death-metal,27,0.175,0.936,angry
20589,0QRxtcxL31dRAeiUUuENPu,Territory,Sepultura,"death-metal, groove",56,0.303,0.946,angry
20590,61hyN4WD3KyJ8adCThANGr,The Isnis,Chelsea Grin,"death-metal, metalcore",53,0.278,0.98,angry
20591,0diSnstejl46AiNC2ISoeW,You Asked for It,Emmure,"death-metal, metalcore",56,0.0368,0.778,angry
20592,4HOVQhtjFCRGY9PnsLoR86,Stålfågel,Soilwork,"death-metal, groove, metalcore",58,0.0762,0.975,angry
20593,4HlVUapocBDBqkPtET2knz,Atoma,Dark Tranquillity,"death-metal, goth",51,0.179,0.969,angry
20594,0TuQ4wmBzjFFewYkYv3Cdx,Bed Of Razors,Children Of Bodom,death-metal,43,0.335,0.971,angry
20595,4KcNupwVIuM2AOoiKdgpRf,Mourn,Sentenced,"death-metal, goth",45,0.13,0.556,angry
20596,14M68PdZSSMRzTBuJNuxO6,Satan Is Real,Kreator,death-metal,52,0.252,0.96,angry
20597,6qyjlMANn1diSEIlXQLm50,Compulsion for Cruelty,Dying Fetus,death-metal,47,0.351,0.92,angry
20598,6G7KraD6OUZ8lSMfgjiPr5,Stay with Me,In Flames,"death-metal, goth",53,0.244,0.757,angry
20599,2wXSx9UxsNIYidGi5r0SZ4,Ending Credits,Opeth,death-metal,44,0.326,0.544,angry
20600,3FTP9QPfczWZr5dTAUSEi0,The Behemoth,The Acacia Strain,"death-metal, metalcore",25,0.109,0.87,angry
20601,1L3S5vFgsVzweUJnAIfSGM,Beyond the Dark Sun,Wintersun,death-metal,54,0.361,0.87,angry
20602,29imjH7sNO9BwGjGgoJRGg,Janji Api,Hellcrust,death-metal,26,0.432,0.96,angry
20603,0A43Vnq27Uy8Rnin8E5e4Y,Pledge Your Allegiance,Upon A Burning Body,"death-metal, metalcore",25,0.104,0.997,angry
20604,3k5csWve1f3c1MrQD3S1V2,Son of Sam - 80's Version,MACABRE,death-metal,24,0.0483,0.993,angry
20605,61Hd6XNqSpreYVEiMkaHvq,Death Whispered a Lullaby,Opeth,death-metal,44,0.143,0.445,sad
20606,58yZtpN3F83AV1hGhati52,Burn Waco,Cavalera Conspiracy,"death-metal, groove",0,0.342,0.953,angry
20607,3jlUhYASKFwxdbFfV3S4Zy,Vampire of Dusseldorf,MACABRE,death-metal,25,0.408,0.982,angry
20608,4NtpLuz8QFPrCofWmeBYy8,Find a Way or Make One,Amon Amarth,death-metal,57,0.417,0.96,angry
20609,6HwJqelkpBmZrgheR9TMZz,Almas De Venta,Brujeria,death-metal,25,0.139,0.98,angry
20610,7BiUUPxTFR3XKbAlMwE1tt,Vai se Fuder no Inferno,D.F.C.,death-metal,29,0.252,0.992,angry
20611,73HnOgHf0Xw5KNvEeGBNzW,Isaiah (The Willing),For Today,"death-metal, metalcore",26,0.26,0.922,angry
20612,4PCSGmV5PbkFhGjvY0PPEA,I Am Damnation,Bleed From Within,"death-metal, metalcore",50,0.24,0.957,angry
20613,4xEHOrM6L6J6KetxEVI3hd,All Which Is Black,Avatar,"death-metal, goth",26,0.486,0.963,angry
20614,5szAsnAZS0BoJ4TPF3MmKP,Unabomber,The Acacia Strain,"death-metal, metalcore",25,0.16,0.967,angry
20615,5vqIuqCVw18SSLrkSR57tc,Censura,D.F.C.,death-metal,28,0.365,0.924,angry
20616,1GxXPNNkNymHPn6yTgWPxu,Darah Serigala,Revenge The Fate,death-metal,26,0.219,0.958,angry
20617,2ZrBZRHoQ1oRCPBdMq2tjn,Subterranean,In Flames,"death-metal, goth",26,0.378,0.907,angry
20618,7qaaixGlCzurV30loAGNyz,This Glorious Nightmare,Unearth,"death-metal, metalcore",26,0.268,0.981,angry
20619,2zjkKyEsdA0L7MP0D5BaoE,Amon Belongs to Them,King Diamond,death-metal,26,0.494,0.836,angry
20620,1aSlbsafTMTjyu9Q616v8a,Planet Terror,Upon A Burning Body,"death-metal, metalcore",26,0.0391,0.976,angry
20621,5cTapduezHvQifo0IYIdYh,The Outsiders,Bury Your Dead,"death-metal, metalcore",26,0.486,0.85,angry
20622,5fBeNTPU3RBfCzNRUzmywo,To the Last...,Bolt Thrower,death-metal,24,0.273,0.914,angry
20623,2WNjQBE2ELqnOMdPDyEg7T,Undefeated,Burgerkill,death-metal,26,0.344,0.988,angry
20624,7GIeXTjdlxsaejjYkFMoVt,Vanilla Sky,Bury Your Dead,"death-metal, metalcore",26,0.323,0.965,angry
20625,4c3rTg1ZJptwL0oLIOmMge,Sermon of Deception,DeadSquad,death-metal,26,0.193,0.925,angry
20626,114pB4cVC9J3tiEaXVRw00,Escorrendo Pelo Ralo,Surra,death-metal,26,0.141,0.996,angry
20627,788uJvGtd7xPaFhVHeN0bb,Ultra-Violent,Cavalera Conspiracy,"death-metal, groove",0,0.222,0.976,angry
20628,6XhnnT18lPYepY7pRdOkKo,Muerte Violenta,Transmetal,death-metal,27,0.678,0.855,happy
20629,3wd6IXfdDhJlRIauwszfC8,Killing Inside,Cavalera Conspiracy,"death-metal, groove",0,0.456,0.921,angry
20630,4Ybl8SLHUxerNOWtXjE1pA,Outrun,Veil Of Maya,"death-metal, metalcore",49,0.225,0.937,angry
20631,30xWVpvct6LewWIHFEWHdn,Love Me to Death,Suicide Silence,"death-metal, metalcore",50,0.111,0.991,angry
20632,2SGmVE90PzF7iSbRbToHnk,Disengage,Suicide Silence,"death-metal, metalcore",50,0.221,0.968,angry
20633,3zbxWnJmnyx21pNE480g6G,A New Responsibility,Upon A Burning Body,"death-metal, metalcore",46,0.372,0.937,angry
20634,4xDcGgOzoQq5Jrfa2gkY03,Let Me Leave,Currents,"death-metal, metalcore",52,0.224,0.92,angry
20635,14EXZEog1hW97d6yz8ejih,The End of All We Know,Bleed From Within,"death-metal, metalcore",47,0.336,0.959,angry
20636,2xnlCGTDKbnnVe9sf85RXy,Smoke Ya Later,The Acacia Strain,"death-metal, metalcore",24,0.307,0.934,angry
20637,2nGcS04iRcE4IcKM1WPVlt,Needled 24 / 7,Children Of Bodom,death-metal,48,0.465,0.926,angry
20638,0vpLgxoX2cpJM0Fvxwbw84,New Millennium Cyanide Christ,Meshuggah,"death-metal, groove",48,0.159,0.964,angry
20639,2fSYadDsbWMtIVqX7flKIc,Redneck Stomp,Obituary,"death-metal, groove",51,0.483,0.861,angry
20640,05hK5CVkjtvdsb5A5EZrYQ,The Indwelling Ascent,Mournful Congregation,death-metal,26,0.137,0.243,sad
20641,5rbuQRaf09PkVdoldSyg4m,Stjärnors Mjöd,Finntroll,death-metal,26,0.601,0.987,happy
20642,1rnNJckSOjUlvoCw3gV5ob,The Great Deceiver,In Flames,"death-metal, goth",57,0.279,0.985,angry
20643,4cWBKkaZPRHf53jiFqayYt,Raise Your Horns,Torture Squad,death-metal,25,0.504,0.915,happy
20644,6Yod9eEJQkkmWVVKOKLKyM,Brown Noise,The Acacia Strain,"death-metal, metalcore",25,0.223,0.962,angry
20645,5WGvXmLt6acluR7TfhlHUH,Inhumane Harvest,Cannibal Corpse,death-metal,50,0.334,0.947,angry
20646,0ftQHCFyMVXCjiwocMJNzi,Brimstone,Whitechapel,"death-metal, metalcore",25,0.346,0.968,angry
20647,0x5TiIRvtUWsomumh9s67l,Angels Don't Kill,Children Of Bodom,death-metal,42,0.189,0.88,angry
20648,6lKG104xIQ7DIuSYOnCqfZ,To Rid the Disease,Opeth,death-metal,43,0.133,0.487,sad
20649,2AuCk65ltMN2JlleGQDVqB,Fountain of Wishes,Upon A Burning Body,"death-metal, metalcore",25,0.133,0.994,angry
