,track_id,track_name,artists,track_genre,popularity,tfidf_input
17558,50c1S2S83wvta4UOk910MY,Oklahoma Smokeshow,Zach Bryan,country,0,country angry medium emerging
17559,7C9wYAslZ7ffzhJZTyaCYs,Something in the Orange,Zach Bryan,country,0,country sad fast emerging
17560,3ph79KYuJ2bndNPA2c1tRH,I Love My Country,Florida Georgia Line,"country, rock",0,country rock happy fast emerging
17561,7M9ZOPynXtdsAYhDCeeYnN,Something in the Orange,Zach Bryan,country,0,country sad fast emerging
17562,4tYjwNdqpgvvgOt1O6li7x,Oklahoma Smokeshow,Zach Bryan,country,1,country angry medium emerging
17563,60HMnpDctYiFAoGkj5ciW6,Run Run Rudolph,Luke Bryan,country,2,country happy fast emerging
17564,6UmnCDi8DGVLqh7M2gltkq,Have You Ever Seen The Rain,Creedence Clearwater Revival,country,1,country happy medium emerging
17565,6ZqH4uUlj3rArdFyaejq9n,"Burn, Burn, Burn",Zach Bryan,country,0,country sad slow emerging
17566,62GUsHPmjBVmuDmyE3PuGP,Oklahoma Smokeshow,Zach Bryan,country,0,country angry medium emerging
17567,49oArb5U9DsUXpPSjDPsob,Have You Ever Seen The Rain,Creedence Clearwater Revival,"country, rock",1,country rock happy medium emerging
17568,754GZNuFfUJ0RVPjG8Gwaw,Rain Is A Good Thing,Luke Bryan,country,0,country happy medium emerging
17569,71Qz8eIA8FAty6bWWowNDH,Run Run Rudolph,Luke Bryan,country,0,country happy fast emerging
17570,4ciJOrk7GS4N0wJeQJATLN,If She Wants a Cowboy,Zach Bryan,country,3,country happy medium emerging
17571,2wSZhX2Yvslh1oZFFjj45p,Sun Daze,Florida Georgia Line,"country, rock",0,country rock happy fast emerging
17572,7m0ZqFw6SHoAvtEccpMOs3,Hello Mary Lou,Creedence Clearwater Revival,"country, rock",2,country rock happy medium emerging
17573,6ndj9mwGI2t50WWLPwLzIM,Heavy Eyes,Zach Bryan,country,0,country happy medium emerging
17574,4nyN0a40cy71y5kWMLL6A2,I Put A Spell On You,Creedence Clearwater Revival,"country, rock",0,country rock happy medium emerging
17575,014SIjoLDG1Ku19c5FlDYh,I Put A Spell On You,Creedence Clearwater Revival,"country, rock",0,country rock happy medium emerging
17576,1Ygg8lP3sRwkN9aEyBQgC6,Bad Moon Rising,Creedence Clearwater Revival,"country, rock",1,country rock happy fast emerging
17577,2rggQ3hWhqF27FaxGLPnth,I Put A Spell On You,Creedence Clearwater Revival,"country, rock",0,country rock happy medium emerging
17578,6Pt0FLZMQcycOm3BwToqQa,Fortunate Son,Creedence Clearwater Revival,"country, rock",0,country rock happy medium emerging
17579,3h39RyWGw1toh9dpSeNbdE,Bad Moon Rising,Creedence Clearwater Revival,"country, rock",0,country rock happy fast emerging
17580,0BIpEYy15QaMusucc8H0l7,Bad Moon Rising - Remastered 1985,Creedence Clearwater Revival,"country, rock",0,country rock happy slow emerging
17581,3qFSZXYoXpyjTvlG4jX9hJ,Heading South,Zach Bryan,country,0,country sad medium emerging
17582,5OLWhgBWQYUN6llsmYkPGp,Bad Moon Rising - Remastered 1985,Creedence Clearwater Revival,"country, rock",0,country rock happy slow emerging
17583,4j5ffIFh7bFT7GZciP1TCy,"10,000 Hours (with Justin Bieber)",Dan + Shay;Justin Bieber,country,70,country angry slow mainstream
17584,6Xf8iYxVkoNXqWB0Yjgcpb,"10,000 Hours",Dan + Shay;Justin Bieber,country,0,country angry slow emerging
17585,3ovpz51ql3sXfcDc66DNFb,Country Again,Thomas Rhett,country,0,country sad fast emerging
17586,7BccBkxwRLREpmLjZtZVfd,You,Dan + Shay,country,0,country happy fast emerging
17587,5Ry3XVXK0nINrrH84IoO3W,"10,000 Hours",Dan + Shay;Justin Bieber,country,0,country angry slow emerging
17588,7oTUCpSwd2yVIUnzT5uaIv,Glad You Exist,Dan + Shay,country,1,country calm medium emerging
17589,2o2UZk7OFL6QeMUOZW7RnH,You,Dan + Shay,country,0,country happy fast emerging
17590,1s4GtzDwUCQPdvkb7vXBUc,Glad You Exist,Dan + Shay,country,1,country calm medium emerging
17591,5SfNJC5gLHSsyRKN04jVi3,Alone Together,Dan + Shay,country,0,country happy fast emerging
17592,6QEQQbdqy6MIjqIa8tNvTj,You,Dan + Shay,country,1,country happy fast emerging
17593,5ROz72zGx6pWOKoes5soBm,Glad You Exist,Dan + Shay,country,0,country calm medium emerging
17594,1reKcluTdLC5sHyUi49XOV,You,Dan + Shay,country,0,country happy fast emerging
17595,6dF0KC5b9O5yaVAP6t6oFa,"10,000 Hours",Dan + Shay;Justin Bieber,country,0,country angry slow emerging
17596,3olUwN8JrVTL2Jh1yDyJHi,"10,000 Hours",Dan + Shay;Justin Bieber,country,0,country angry slow emerging
17597,4rhIB4nVYTvB7wi6SrLp6z,Nothin' Like You,Dan + Shay,country,0,country angry slow emerging
17598,0E3guardtMOU1IwzELZdXA,You,Dan + Shay,country,0,country happy fast emerging
17599,47etYUs12o0yYHd2bQ7Hel,Buy Dirt,Jordan Davis;Luke Bryan,country,0,country angry fast emerging
17600,4WL9q9SK8qIlleTzocUAtZ,You,Dan + Shay,country,0,country happy fast emerging
17601,3QXRiVwxn7MHstHs11mwkX,Officially Christmas,Dan + Shay,country,0,country happy medium emerging
17602,4cDX4xSAxCH2ckaU6cJM25,Tequila - Mushroom People Remix,Dan + Shay;Mushroom People,country,0,country angry fast emerging
17603,6eWeTcpAu5F68IQf2xWTU3,You're Still The One,Shania Twain,country,3,country happy medium emerging
17604,5VFKfahPr6qgucDOv7oMIh,Heartache On The Dance Floor,Jon Pardi,"country, rock",0,country rock happy medium emerging
17605,5VCy743OaUmLpijIonFmaw,Man! I Feel Like A Woman!,Shania Twain,country,3,country happy medium emerging
17606,0Qi2JkCpl4VrTVC6UqxSGX,You're Still The One,Shania Twain,country,0,country happy medium emerging
17607,7jkbE3Gxpqp58m4bn5FWu7,You're Still The One,Shania Twain,country,0,country happy medium emerging
17608,42Do6gNxZctRhhWKw55RJ5,Human,Cody Johnson,country,2,country angry slow emerging
17609,4quvClCm13beWUAS7A8oOb,Human,Cody Johnson,country,0,country angry slow emerging
17610,02HqnDssYA62iGapkpJIkJ,'Til You Can't,Cody Johnson,country,1,country angry fast emerging
17611,1vL63FmpGbAEpKCSh7ZsL0,I'm Gonna Getcha Good - Green Version,Shania Twain,country,0,country happy medium emerging
17612,5NIghjUqcZEDKbjLtlFEnS,Fenceposts,Cody Johnson,country,0,country angry fast emerging
17613,2intfvINZGxNvyMRZaC7mI,Hat Made of Mistletoe,Cody Johnson,country,1,country happy medium emerging
17614,7frfyLfeNQbyKvPUBdrDjl,Hat Made of Mistletoe,Cody Johnson,country,0,country happy medium emerging
17615,7HUlOKnGX8VZjwSCdd6N7X,Dirt On My Boots,Jon Pardi,"country, rock",0,country rock happy medium emerging
17616,0mTSm4MqhfSwCwDnQqABKk,'Til You Can't,Cody Johnson,country,1,country angry fast emerging
17617,1nSYUQngGS5foiagiilbYU,Singles You Up,Jordan Davis,country,0,country happy medium emerging
17618,20oObdEfRtnT9PkZ6YqOP2,Fill 'Er Up,Jon Pardi,"country, rock",0,country rock happy medium emerging
17619,6fJbsque97JgCY0Bi3w1mQ,Human,Cody Johnson,country,0,country angry slow emerging
17620,0flKOLkgpWup1pH16EVaPO,Dirt On My Boots,Jon Pardi,"country, rock",0,country rock happy medium emerging
17621,2bbBBFlA66OVmzX9BMD9Dh,Man! I Feel Like A Woman!,Shania Twain,country,0,country happy medium emerging
17622,7k50ddcASwxD4nq6cXCEle,Driveway,Cody Johnson,country,0,country angry medium emerging
17623,4TeLaDmBpXnXtzvlY353yD,Stronger,Cody Johnson,country,0,country angry fast emerging
17624,0KL1FSJmz6Fie5xnzhfbIw,Fenceposts,Cody Johnson,country,0,country angry fast emerging
17625,5huByJCSYO88ozJcs4p8co,'Til You Can't,Cody Johnson,country,0,country angry fast emerging
17626,4RttQSlgO2ijW0wQNLz4GM,Silent Night,Cody Johnson;Clara Johnson;Brandi Johnson;Cori Johnson,country,0,country sad slow emerging
17627,7CzUkV2dSe5WwM4apgSIhK,'Til You Can't,Cody Johnson,country,0,country angry fast emerging
17628,32GoFnMDbw56kIBCmoHubS,Fenceposts,Cody Johnson,country,0,country angry fast emerging
17629,5XuozI1077Tdy8EUabPWuE,Let's Build a Fire,Cody Johnson,country,1,country happy fast emerging
17630,2JerUEDYblFmPzZjLs4a1z,'Til You Can't,Cody Johnson,country,0,country angry fast emerging
17631,0EnvJBejWaMxn3qAvWV4B9,On My Way to You,Cody Johnson,country,0,country angry fast emerging
17632,2eDNes32ixF4zZnBcRgIAw,'Til You Can't,Cody Johnson,country,0,country angry fast emerging
17633,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,"country, folk, rock, singer-songwriter, songwriter",84,country folk rock singer-songwriter songwriter happy fast charttoppers
17634,1RApeFN2al65TwLqQ2cVho,"10,000 Hours",Dan + Shay;Justin Bieber,country,2,country angry slow emerging
17635,28mwPMWi59y5SIwOlRHGwi,How Not To,Dan + Shay,country,0,country happy fast emerging
17636,6oP9uP1m5EqgdeJiK0brk0,You,Dan + Shay,country,0,country happy fast emerging
17637,6nDPNWeMK5UxWwcMGGkVA4,"10,000 Hours",Dan + Shay;Justin Bieber,country,0,country angry slow emerging
17638,7LgyKYscgD7wkzsLRRTTpd,Speechless,Dan + Shay,country,0,country sad medium emerging
17639,0PkXnSmOLuk2LFQbQokBvc,"10,000 Hours",Dan + Shay;Justin Bieber,country,0,country angry slow emerging
17640,3AiZ1NZ41XnHTqakJg18Gj,You,Dan + Shay,country,0,country happy fast emerging
17641,74neN8NvU5LnqgzBibX6MH,Take Me Home for Christmas,Dan + Shay,country,1,country happy medium emerging
17642,4veKtopHidSZBhrDQJVQp1,Officially Christmas,Dan + Shay,country,0,country happy medium emerging
17643,4kUrtRwzg1W6jN38Qk0Z5U,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17644,1cH9CLvZO8Tk4xvKOPCM4d,Rock and a Hard Place,Bailey Zimmerman,country,2,country angry medium emerging
17645,0WClv9xPvQPeuZcPwP0VZf,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17646,1ubwDgxIb5ztWAkYxppOCi,Where It Ends,Bailey Zimmerman,country,1,country happy fast emerging
17647,4wFn8ntlog7h00pewaY4KJ,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17648,4wzN1hkeCOZumvfN8eKwJk,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17649,5qWwotKwu8uj7IoSFvbAmk,Favorite Time Of Year,Carrie Underwood,country,1,country happy fast emerging
17650,5hEMsvmH7SpaiCVU9DZg5N,Where It Ends,Bailey Zimmerman,country,1,country happy fast emerging
17651,3SzuMY817DvasIC4q1GMSV,Where It Ends,Bailey Zimmerman,country,0,country happy fast emerging
17652,0CJnj7jeQoDlupfJt9IVxS,Rock and a Hard Place,Bailey Zimmerman,country,1,country angry medium emerging
17653,4N6gKsA1p5m8gjvgc0sEKB,Fall in Love,Bailey Zimmerman,country,1,country angry medium emerging
17654,2Lmzw98tabQcaOmjOJF1Eg,Never Leave,Bailey Zimmerman,country,3,country angry fast emerging
17655,356eIGWB5tgQ8d4o55kM27,Fall in Love,Bailey Zimmerman,country,2,country angry medium emerging
17656,0BFPuuaii3WETh2ZtHWZAN,Where It Ends,Bailey Zimmerman,country,0,country happy fast emerging
17657,0JkcxWpvH30Nbtt5kdfjI6,Let It Be Christmas,Alan Jackson,country,1,country sad medium emerging
17658,3Aphk7SSL24n0njXT6k4l9,Where It Ends,Bailey Zimmerman,country,0,country happy fast emerging
17659,33AUzFOiyOtWEr9aNU2d6H,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17660,08mp5CIILzrapwf3GX9sEH,Fall in Love,Bailey Zimmerman,country,0,country angry medium emerging
17661,2GfuDjHEPDpQMAe4mTgQ49,Fall in Love,Bailey Zimmerman,country,0,country angry medium emerging
17662,0fchsvPWZULjTtlp8I6ehS,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17663,2PgbuDVrncYKcViqrB3L0p,Fall in Love,Bailey Zimmerman,country,0,country angry medium emerging
17664,6QQ5e8x9yRj62orHvwTFMo,Rock and a Hard Place,Bailey Zimmerman,country,0,country angry medium emerging
17665,2j9EhXt9y02th8iPkQUFsL,O Come All Ye Faithful,Carrie Underwood,country,0,country sad medium emerging
17666,16zU12K33u00PP0oz32bgv,Where It Ends,Bailey Zimmerman,country,0,country happy fast emerging
17667,21mw38dWyUNZ6fT0mo8aCt,Little Drummer Boy,Carrie Underwood;Isaiah Fisher,country,0,country sad medium emerging
17668,2Qz1rfYZtRq6hLUqs2Afgj,Favorite Time Of Year - Amazon Original,Carrie Underwood,country,0,country happy fast emerging
17669,1uM9MucJX0ztob8h3XFakX,Fall in Love,Bailey Zimmerman,country,0,country angry medium emerging
17670,1L3s7R9tvoXebcEioxl0at,Fall in Love,Bailey Zimmerman,country,0,country angry medium emerging
17671,3wYce5GyRKkhKfUlUE5RID,Southbound,Carrie Underwood,country,0,country happy medium emerging
17672,2Uxnz7OTTYtgGrwjVcYRlG,Favorite Time Of Year - Amazon Original,Carrie Underwood,country,0,country happy fast emerging
17673,4mFZ4NKNLNVOugne8um1MT,Small Town Crazy,Bailey Zimmerman,country,0,country happy fast emerging
17674,3VXroe2BrvpJh3O9dTgMWs,Never Comin' Home - Live Acoustic,Bailey Zimmerman,country,0,country angry medium emerging
17675,3SCYKwSFwlSe5xEvVlcP1W,Jingle Bell Rock,George Strait,"country, rock",1,country rock happy medium emerging
17676,5Pc6HHW8FLEfZqYloxgbuw,Deck The Halls,George Strait,"country, rock",0,country rock happy fast emerging
17677,7u5Yop62YKg1uws7uKyKE5,Heartland - Pure Country/Soundtrack Version,George Strait,"country, rock",0,country rock happy fast emerging
17678,2Jun5XTPvYxgMArwdDT4Vy,O Christmas Tree,George Strait,"country, rock",0,country rock sad fast emerging
17679,61gLyY13fBlwh9Kp2gvmlL,O Christmas Tree,George Strait,"country, rock",0,country rock sad fast emerging
17680,49yGVckA7KfjnYpKtBdACZ,Christmas Cookies,George Strait,"country, rock",0,country rock happy medium emerging
17681,22Q68uXoySffMDUAzYUyLR,O Christmas Tree,George Strait,"country, rock",0,country rock sad fast emerging
17682,0nR17tnzpnWBFKW7EGLxfg,Christmas Cookies,George Strait,"country, rock",0,country rock happy medium emerging
17683,3gq98hzXfMGQ5VFIGJ1DoB,Never Been in Love,Haley Mae Campbell,country,56,country happy fast mainstream
17684,3fgJqcj57xcIJTg5V76tzx,No Body,Blake Shelton,country,3,country happy medium emerging
17685,6hES6A4ZOL8MzYpULEfsoZ,God's Country,Blake Shelton,country,0,country angry medium emerging
17686,1gH8QigoIquQ3diZp0Ht6l,7500 OBO,Tim McGraw,country,3,country happy fast emerging
17687,14kPhDLHvuDXVlOWS6hzJq,Jingle Bell Rock,Blake Shelton,country,1,country happy medium emerging
17688,7bfZTvjOD4WXpweVxpg85o,Hallelujah,Carrie Underwood;John Legend,country,2,country sad slow emerging
17689,6m239N2EPkMYkN5unIYT9F,Doggone,Tim McGraw,country,1,country angry medium emerging
17690,3GG9WXxmHL5zGm7hXwCe7L,Home,Blake Shelton,country,2,country sad medium emerging
17691,6gEaGQfwz4jUE94R6Om2hu,Christmas All Over The World,Tim McGraw,country,0,country happy medium emerging
17692,42rRYDeMFkYfUGOIhDPlF9,Hallelujah,Carrie Underwood;John Legend,country,1,country sad slow emerging
17693,1uJjQSOlc8ql6cs0cVWQH6,No Body,Blake Shelton,country,2,country happy medium emerging
17694,1DSf23IQgLUFAABgklPday,Happy Anywhere,Blake Shelton;Gwen Stefani,country,0,country happy slow emerging
17695,62XZ7yQ1unC3jGGUK3HAJp,Home,Blake Shelton;Michael Bublé,country,1,country sad medium emerging
17696,5toFHcmv9XVQsOKbjlUZWY,Home,Blake Shelton;Michael Bublé,country,0,country sad medium emerging
17697,1SXRVPBqTOBlcMSbYwHfFH,Come Back as a Country Boy,Blake Shelton,country,1,country angry slow emerging
17698,2hyP9WkqwrydvQZ7IrCe0N,Austin,Blake Shelton,country,0,country angry medium emerging
17699,1lhL0mBtkFnCfyCzXf86uk,Hallelujah,Carrie Underwood;John Legend,country,0,country sad slow emerging
17700,4heQUaml94Gl0rhuQ1ON63,Happy Anywhere,Blake Shelton;Gwen Stefani,country,0,country happy slow emerging
17701,6PhPMKGWVQ90yccC4bQ7kx,Christmas All Over The World,Tim McGraw,country,0,country happy medium emerging
17702,1tu8axV7vE0nmgYuTD09ny,Home,Blake Shelton;Michael Bublé,country,0,country sad medium emerging
17703,1ERoFNNh3shILiAOFWjlgg,Knowing You,Kenny Chesney,country,0,country angry medium emerging
17704,7KxSHM4DGe0aOyeCDEMF1R,Nobody but You,Blake Shelton;Gwen Stefani,country,0,country angry fast emerging
17705,74Qd6pAZN3m4Rb1zYJDNHs,O Come All Ye Faithful,Carrie Underwood,country,2,country sad medium emerging
17706,5gqlIpczfzjHkSToi7FPK3,Diamond Rings And Old Barstools,Tim McGraw;Catherine Dunn,country,1,country sad fast emerging
17707,1Jp4sSVE8NlhjTJ9PY6MTh,Happy Anywhere,Blake Shelton;Gwen Stefani,country,0,country happy slow emerging
17708,7bZHYtkSrYFg2OjPd3mqog,Favorite Time Of Year - Amazon Original,Carrie Underwood,country,0,country happy fast emerging
17709,5uvkJAiyyxXWGF0JPMxXjz,Christmas All Over The World,Tim McGraw,country,0,country happy medium emerging
17710,3wUnBlmeSQuUVXMMyTooNv,Christmas All Over The World,Tim McGraw,country,0,country happy medium emerging
17711,3khHZ5Tz9mwLYbEmnCimvq,Happy Does,Kenny Chesney,country,0,country happy medium emerging
17712,4ZG7iPwlyvJoFHuRWwXHOM,Happy Does,Kenny Chesney,country,0,country happy medium emerging
17713,44x4VUR7gXkrbo4aYy2d8e,O Come All Ye Faithful,Carrie Underwood,country,0,country sad medium emerging
17714,7F4Zrd4rCDwm4AaVJ8tpCu,Jingle Bell Rock,Blake Shelton,country,0,country happy medium emerging
17715,2d4pY4hVzuRkVcElAor3nW,Hallelujah,Carrie Underwood;John Legend,country,0,country sad slow emerging
17716,5qxxGClUqyGC7hRwqYUjKP,Jingle Bell Rock,Blake Shelton,country,0,country happy medium emerging
17717,4xUCKWVzabAVInYPBiiFv4,Everyone She Knows,Kenny Chesney,country,0,country happy medium emerging
17718,6YUqd1sWWp76BZoESbew59,Jingle Bell Rock,Blake Shelton,country,0,country happy medium emerging
17719,2mfrgrVo0HhcPzcfiphmsy,Everyone She Knows,Kenny Chesney,country,0,country happy medium emerging
17720,4vecNnSGKAOSRGzdlFDo9Z,Knowing You,Kenny Chesney,country,0,country angry medium emerging
17721,351cvJkC8Vu4gPT4YMl3Ac,Better Boat,Kenny Chesney;Mindy Smith,country,0,country sad fast emerging
17722,4GadSyQDGXV2FXL3Acl57f,Wind On,Kenny Chesney,country,0,country angry medium emerging
17723,1mElWOxIAwRJJCVNpIvuTK,Christmas All Over The World,Tim McGraw,country,0,country happy medium emerging
17724,665Aynzj4XbHKVosATYEhL,She Doesn't Know She's Got It,Blake Shelton,country,0,country happy medium emerging
17725,4xcW1InAfQ7GBnDBHEC4a8,Everyone She Knows,Kenny Chesney,country,0,country happy medium emerging
17726,3yZ99lIQVH3U8EuNtieRWn,Knowing You,Kenny Chesney,country,0,country angry medium emerging
17727,0dZlCvNl7rcMxdjm3VZqND,The Life,Kenny Chesney,country,0,country happy medium emerging
17728,5WqD6i9UyCi30V3LoC1zSn,Knowing You,Kenny Chesney,country,0,country angry medium emerging
17729,0hBN7k2AAmbc0mM4cUAmQH,Everyone She Knows,Kenny Chesney,country,0,country happy medium emerging
17730,3RzDfzK5TNMfVvQRTfJmxz,Drink In My Hand,Eric Church,country,0,country happy medium emerging
17731,0pAujWDwUAvT0CdjZbEl2H,Everyone She Knows,Kenny Chesney,country,0,country happy medium emerging
17732,5CQq6JyQ4MCI4Nspxdnz22,Pledge Allegiance To The Hag,Eric Church,country,0,country angry medium emerging
17733,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,"country, rock",84,country rock happy medium charttoppers
17734,2KaWUXuvdE28pRmfybj4Gy,Nothing Lasts Forever,Sam Hunt,country,0,country sad fast emerging
17735,44U3T6S8BsdE76sz1VmQig,No Body,Blake Shelton,country,0,country happy medium emerging
17736,3R7PRbshYPRnT0mS4p02eD,Stereotype,Cole Swindell,country,0,country happy medium emerging
17737,3nISsZvfqj0tnpzVN6xtEu,Stay Downtown,Cole Swindell,country,0,country angry slow emerging
17738,4waVhpVhVC26pybh8ttm2a,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Lana Del Rey,country,0,country sad medium emerging
17739,3ojhxVHTQzpKDK9RpINaRy,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Lana Del Rey,country,0,country sad medium emerging
17740,6rFesOvUui282rDwAm8zLo,"I Still Believe - Live on ""A Holly Dolly Christmas"" TV Special",Dolly Parton,country,1,country angry slow emerging
17741,3kV81EbR3PjIzZV3MSabIW,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Lana Del Rey,country,0,country sad medium emerging
17742,6b60YNPl0hhQvVGko9epSI,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Lana Del Rey,country,0,country sad medium emerging
17743,73w8GfSDzvrW229qj0TxyG,Stereotype,Cole Swindell,country,0,country happy medium emerging
17744,07KkcT3p4w8TzIPm1UpC0e,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Lana Del Rey,country,0,country sad medium emerging
17745,5sGyUZU3woqmdsiae7m0dD,No Body,Blake Shelton,country,2,country happy medium emerging
17746,6BcKHm3M9k108jKf2C8h1l,Never Say Never,Cole Swindell;Lainey Wilson,country,0,country angry fast emerging
17747,3b1VmMmh8KVV5es53mROfG,No Body,Blake Shelton,country,0,country happy medium emerging
17748,3wf8esPMWHNYuWoiCPgKHt,I'll Be Home For Christmas - From The Kacey Musgraves Christmas Show,Kacey Musgraves;Lana Del Rey,country,0,country sad medium emerging
17749,1foBcsKBlS2TvkXexVN91y,Kiss,Cole Swindell,country,0,country happy fast emerging
17750,48cWThoEPUC17cVfrcPnSX,Body Like A Back Road,Sam Hunt,country,0,country calm medium emerging
17751,6uy0EH7owLvJrUKsiqW8oS,I'll Be The Moon,Dierks Bentley;Maren Morris,country,0,country angry slow emerging
17752,7zWPS8cNSxWgGz6U00OIyT,"Mary, Did You Know?",Dolly Parton,country,0,country sad medium emerging
17753,79mxynFVrkYCXwFEsgZmCX,Freedom,Dierks Bentley,country,0,country happy medium emerging
17754,72kjJq1k5ki32RBxu1TF3j,She Had Me at Heads Carolina,Cole Swindell,country,2,country happy medium emerging
17755,1AzdplJAVv6zmqqE9trSaf,She Had Me at Heads Carolina,Cole Swindell,country,0,country happy medium emerging
17756,4SgSCdVgvLAZS0lMVndle5,Never Say Never,Cole Swindell;Lainey Wilson,country,0,country angry fast emerging
17757,0PHdf5kceYHURIxLJU1lpt,Beers On Me,Dierks Bentley;BRELAND;HARDY,country,0,country happy fast emerging
17758,6lDWfsPviEeDc5xexjPOzF,One Too Many,Keith Urban;P!nk,country,0,country happy slow emerging
17759,4GKcUAbqU3gJE5TVgu8ASg,She Had Me at Heads Carolina,Cole Swindell,country,0,country happy medium emerging
17760,0KSbUqkc7zW39e4jF5au2F,No Body,Blake Shelton,country,0,country happy medium emerging
17761,4p901Uf4UKvcmsDssXDFTJ,Stereotype,Cole Swindell,country,0,country happy medium emerging
17762,1mKiMWqgZQrkjJyaT3Qp7C,"Cuddle Up, Cozy Down Christmas",Dolly Parton;Michael Bublé,country,0,country happy medium emerging
17763,0dA9bpWJw0yejIthqosxKb,Single Saturday Night,Cole Swindell,country,0,country happy slow emerging
